DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,QU_COND,QU_SEQNUM,NATBBO_IND,QU_CANCEL,QU_SOURCE,SYM_ROOT,SYM_SUFFIX
20190102,10:00:01.311620275,C,155.11,1,155.18,1,R,4090437,0,,N,AAPL,
20190102,10:00:01.311632216,C,155.11,2,155.18,1,R,4090438,0,,N,AAPL,
20190102,10:00:01.312023383,V,155.11,2,179.53,1,R,4090439,0,,N,AAPL,
20190102,10:00:01.317977596,Z,155.09,4,155.16,2,R,4090471,0,,N,AAPL,
20190102,10:00:01.320902787,V,155.12,1,179.53,1,R,4090496,0,,N,AAPL,
20190102,10:00:01.321280090,V,155.11,1,179.53,1,R,4090497,0,,N,AAPL,
20190102,10:00:01.321686999,V,155.11,2,179.53,1,R,4090498,0,,N,AAPL,
20190102,10:00:01.331803613,V,155.12,1,179.53,1,R,4090525,0,,N,AAPL,
20190102,10:00:01.332033230,P,155.12,2,155.16,2,R,4090535,0,,N,AAPL,
20190102,10:00:01.332040442,C,155.12,1,155.18,1,R,4090536,0,,N,AAPL,
20190102,10:00:01.332173041,C,155.11,1,155.18,1,R,4090546,0,,N,AAPL,
20190102,10:00:01.332182282,C,155.11,2,155.18,1,R,4090547,0,,N,AAPL,
20190102,10:00:01.332243419,P,155.12,2,155.16,2,R,4090548,0,,N,AAPL,
20190102,10:00:01.332298683,V,155.12,2,179.53,1,R,4090549,0,,N,AAPL,
20190102,10:00:01.332368618,P,155.12,2,155.16,5,R,4090551,2,,N,AAPL,
20190102,10:00:01.332724623,V,155.12,1,179.53,1,R,4090561,2,,N,AAPL,
20190102,10:00:01.332749658,V,155.11,1,179.53,1,R,4090562,0,,N,AAPL,
20190102,10:00:01.333092984,V,155.11,2,179.53,1,R,4090569,0,,N,AAPL,
20190102,10:00:01.365670230,P,155.12,2,155.16,5,R,4090634,0,,N,AAPL,
20190102,10:00:01.527461699,Z,155.09,4,155.16,3,R,4091310,0,,N,AAPL,
20190102,10:00:01.527468494,X,155.11,1,155.16,3,R,4091311,0,,N,AAPL,
20190102,10:00:01.530517898,C,155.11,1,155.18,1,R,4091330,0,,N,AAPL,
20190102,10:00:01.530527673,C,146.88,1,155.18,1,R,4091331,0,,N,AAPL,
20190102,10:00:01.532991981,V,155.11,1,179.53,1,R,4091355,0,,N,AAPL,
20190102,10:00:01.533069021,V,154.5,2,179.53,1,R,4091357,0,,N,AAPL,
20190102,10:00:01.563786219,P,155.12,1,155.16,5,R,4091431,2,,N,AAPL,
20190102,10:00:01.563857684,P,155.12,2,155.16,5,R,4091437,2,,N,AAPL,
20190102,10:00:01.563878322,P,155.12,1,155.16,5,R,4091438,2,,N,AAPL,
20190102,10:00:01.564041839,P,155.12,2,155.16,5,R,4091445,2,,N,AAPL,
20190102,10:00:01.564051955,P,155.12,1,155.16,5,R,4091446,2,,N,AAPL,
20190102,10:00:01.564125108,P,155.12,2,155.16,5,R,4091450,2,,N,AAPL,
20190102,10:00:01.564135938,P,155.12,1,155.16,5,R,4091452,2,,N,AAPL,
20190102,10:00:01.564199912,P,155.12,2,155.16,5,R,4091454,2,,N,AAPL,
20190102,10:00:01.564211220,P,155.12,1,155.16,5,R,4091455,2,,N,AAPL,
20190102,10:00:01.564261928,Z,155.09,4,155.15,4,R,4091459,2,,N,AAPL,
20190102,10:00:01.564270604,P,155.12,2,155.16,5,R,4091460,2,,N,AAPL,
20190102,10:00:01.564358567,Z,155.09,4,155.15,5,R,4091464,2,,N,AAPL,
20190102,10:00:01.564804207,P,155.12,1,155.16,5,R,4091475,2,,N,AAPL,
20190102,10:00:01.564998883,P,155.12,2,155.16,5,R,4091478,2,,N,AAPL,
20190102,10:00:01.565310987,P,155.12,1,155.16,5,R,4091483,2,,N,AAPL,
20190102,10:00:01.565336011,Z,155.09,4,155.15,4,R,4091485,2,,N,AAPL,
20190102,10:00:01.565381027,P,155.12,2,155.16,5,R,4091486,2,,N,AAPL,
20190102,10:00:01.571475700,Q,155.11,6,155.15,1,R,4091495,0,,N,AAPL,
20190102,10:00:01.571523779,X,155.11,4,155.16,3,R,4091496,0,,N,AAPL,
20190102,10:00:01.571910832,P,155.11,1,155.16,5,R,4091497,2,,N,AAPL,
20190102,10:00:01.571919495,Q,155.11,6,155.15,7,R,4091498,4,,N,AAPL,
20190102,10:00:01.571988545,P,155.11,1,155.14,1,R,4091499,2,,N,AAPL,
20190102,10:00:01.572005542,P,155.11,4,155.14,1,R,4091500,0,,N,AAPL,
20190102,10:00:01.572057756,N,155.11,5,155.15,11,R,4091501,0,,N,AAPL,
20190102,10:00:01.572063133,P,155.11,4,155.14,2,R,4091502,2,,N,AAPL,
20190102,10:00:01.572073386,P,155.11,4,155.14,3,R,4091503,2,,N,AAPL,
20190102,10:00:01.572172855,N,155.11,5,155.15,12,R,4091504,0,,N,AAPL,
20190102,10:00:01.572240869,Z,155.09,4,155.14,1,R,4091505,0,,N,AAPL,
20190102,10:00:01.572316343,Z,155.09,4,155.14,2,R,4091506,0,,N,AAPL,
20190102,10:00:01.572323732,Z,155.09,4,155.14,4,R,4091507,2,,N,AAPL,
20190102,10:00:01.572599337,P,155.11,4,155.14,3,R,4091508,0,,N,AAPL,
20190102,10:00:01.601986813,P,155.11,4,155.14,2,R,4091553,0,,N,AAPL,
20190102,10:00:01.602012445,Z,155.09,4,155.14,2,R,4091554,2,,N,AAPL,
20190102,10:00:01.602111582,N,155.11,5,155.15,11,R,4091555,0,,N,AAPL,
20190102,10:00:01.613627102,Z,155.09,4,155.14,1,R,4091569,0,,N,AAPL,
20190102,10:00:01.613895720,P,155.11,4,155.14,2,R,4091570,0,,N,AAPL,
20190102,10:00:01.613908674,P,155.11,4,155.14,1,R,4091571,2,,N,AAPL,
20190102,10:00:01.613927139,N,155.1,6,155.15,11,R,4091572,0,,N,AAPL,
20190102,10:00:01.690676558,N,155.1,6,155.15,5,R,4091683,0,,N,AAPL,
20190102,10:00:01.690728092,X,155.11,1,155.16,3,R,4091684,0,,N,AAPL,
20190102,10:00:01.691464584,P,155.11,1,155.14,1,R,4091687,0,,N,AAPL,
20190102,10:00:01.692124238,B,154.95,1,155.17,1,R,4091692,0,,N,AAPL,
20190102,10:00:01.692167031,Q,155.11,1,155.15,7,R,4091693,2,,N,AAPL,
20190102,10:00:01.692713286,P,155.1,8,155.14,1,R,4091700,2,,N,AAPL,
20190102,10:00:01.692734870,P,155.1,7,155.14,1,R,4091702,0,,N,AAPL,
20190102,10:00:01.692782598,P,155.11,1,155.14,1,R,4091706,0,,N,AAPL,
20190102,10:00:01.692814416,P,155.1,7,155.14,1,R,4091707,0,,N,AAPL,
20190102,10:00:01.693011030,Z,155.09,4,155.14,2,R,4091713,2,,N,AAPL,
20190102,10:00:01.705958469,Z,155.09,4,155.14,1,R,4091784,2,,N,AAPL,
20190102,10:00:01.738085265,P,155.1,7,155.14,1,R,4091857,0,,N,AAPL,
20190102,10:00:01.800060660,Z,155.09,4,155.14,2,R,4091906,2,,N,AAPL,
20190102,10:00:01.800559271,P,155.1,6,155.14,1,R,4091919,0,,N,AAPL,
20190102,10:00:01.855107055,P,155.1,3,155.14,1,R,4092005,0,,N,AAPL,
20190102,10:00:01.855176350,P,155.1,4,155.14,1,R,4092006,0,,N,AAPL,
20190102,10:00:02.033345943,X,155.09,3,155.16,3,R,4092224,2,,N,AAPL,
20190102,10:00:02.033435789,Q,155.09,5,155.15,7,R,4092229,2,,N,AAPL,
20190102,10:00:02.033474006,Q,155.09,5,155.15,8,R,4092231,0,,N,AAPL,
20190102,10:00:02.034158819,P,155.1,1,155.14,1,R,4092253,0,,N,AAPL,
20190102,10:00:02.034222015,N,155.09,7,155.15,5,R,4092255,2,,N,AAPL,
20190102,10:00:02.034244674,Z,155.09,3,155.14,2,R,4092256,0,,N,AAPL,
20190102,10:00:02.034291522,C,146.88,1,155.14,1,R,4092258,0,,N,AAPL,
20190102,10:00:02.034302086,C,146.88,1,155.14,2,R,4092259,0,,N,AAPL,
20190102,10:00:02.034307160,V,154.5,2,155.14,1,R,4092260,0,,N,AAPL,
20190102,10:00:02.034411201,V,154.5,2,155.15,1,R,4092262,0,,N,AAPL,
20190102,10:00:02.034655096,V,154.5,2,179.53,1,R,4092266,0,,N,AAPL,
20190102,10:00:02.034678826,V,154.5,2,155.14,1,R,4092267,0,,N,AAPL,
20190102,10:00:02.034747265,C,146.88,1,155.14,1,R,4092268,0,,N,AAPL,
20190102,10:00:02.034757432,C,146.88,1,155.15,1,R,4092269,0,,N,AAPL,
20190102,10:00:02.034776870,C,146.88,1,155.15,2,R,4092271,0,,N,AAPL,
20190102,10:00:02.034893277,Q,155.1,1,155.15,8,R,4092274,0,,N,AAPL,
20190102,10:00:02.035078625,V,154.5,2,155.15,1,R,4092276,0,,N,AAPL,
20190102,10:00:02.035216610,V,154.5,2,155.14,1,R,4092277,0,,N,AAPL,
20190102,10:00:02.035664732,P,155.1,1,155.14,1,R,4092282,0,,N,AAPL,
20190102,10:00:02.035672724,V,154.5,2,155.15,1,R,4092283,0,,N,AAPL,
20190102,10:00:02.036087076,Q,155.09,5,155.15,8,R,4092284,0,,N,AAPL,
20190102,10:00:02.036124005,V,154.5,2,155.14,1,R,4092285,0,,N,AAPL,
20190102,10:00:02.042704414,V,154.5,2,155.14,2,R,4092290,0,,N,AAPL,
20190102,10:00:02.058560916,P,155.1,1,155.14,1,R,4092330,0,,N,AAPL,
20190102,10:00:02.126647862,Q,155.09,5,155.15,7,R,4092457,0,,N,AAPL,
20190102,10:00:02.142028357,C,146.88,1,155.14,1,R,4092473,0,,N,AAPL,
20190102,10:00:02.146507086,C,146.88,1,155.15,1,R,4092475,0,,N,AAPL,
20190102,10:00:02.146519824,C,146.88,1,155.15,2,R,4092476,0,,N,AAPL,
20190102,10:00:02.146550110,V,154.5,2,155.14,1,R,4092477,0,,N,AAPL,
20190102,10:00:02.146989849,V,154.5,2,155.15,2,R,4092480,0,,N,AAPL,
20190102,10:00:02.255195517,Z,155.09,3,155.14,1,R,4092565,2,,N,AAPL,
20190102,10:00:02.255285428,Z,155.09,4,155.14,1,R,4092567,2,,N,AAPL,
20190102,10:00:02.255566668,C,155.1,1,155.15,2,R,4092581,0,,N,AAPL,
20190102,10:00:02.255597448,C,155.1,1,155.15,1,R,4092585,0,,N,AAPL,
20190102,10:00:02.255620506,C,155.1,2,155.15,1,R,4092587,2,,N,AAPL,
20190102,10:00:02.255654655,P,155.1,1,155.14,1,R,4092591,0,,N,AAPL,
20190102,10:00:02.255720250,V,155.1,1,155.15,2,R,4092596,0,,N,AAPL,
20190102,10:00:02.255728524,C,155.1,2,162.67,1,R,4092598,0,,N,AAPL,
20190102,10:00:02.255767834,V,155.1,2,155.15,2,R,4092604,0,,N,AAPL,
20190102,10:00:02.256092370,V,155.1,2,155.15,1,R,4092628,0,,N,AAPL,
20190102,10:00:02.256439471,N,155.1,11,155.15,5,R,4092639,2,,N,AAPL,
20190102,10:00:02.256643210,N,155.1,12,155.15,5,R,4092656,2,,N,AAPL,
20190102,10:00:02.256695548,Q,155.1,5,155.15,7,R,4092658,0,,N,AAPL,
20190102,10:00:02.256730068,Q,155.1,5,155.15,6,R,4092662,0,,N,AAPL,
20190102,10:00:02.256900187,V,155.1,2,179.53,1,R,4092672,0,,N,AAPL,
20190102,10:00:02.257042489,Y,155.09,1,155.17,1,R,4092677,0,,N,AAPL,
20190102,10:00:02.257096684,Z,155.09,4,155.15,2,R,4092679,0,,N,AAPL,
20190102,10:00:02.257177309,Z,155.09,4,155.15,3,R,4092680,0,,N,AAPL,
20190102,10:00:02.257206810,Z,155.09,4,155.14,1,R,4092683,0,,N,AAPL,
20190102,10:00:02.257295080,N,155.1,11,155.15,5,R,4092689,2,,N,AAPL,
20190102,10:00:02.257297410,P,155.1,4,155.14,1,R,4092690,2,,N,AAPL,
20190102,10:00:02.257370099,P,155.1,4,155.16,6,R,4092695,0,,N,AAPL,
20190102,10:00:02.257982998,Y,155.09,1,155.17,1,R,4092708,0,,N,AAPL,
20190102,10:00:02.257988224,Q,155.09,5,155.15,6,R,4092709,0,,N,AAPL,
20190102,10:00:02.258001595,Z,155.09,4,155.14,3,R,4092710,2,,N,AAPL,
20190102,10:00:02.258019045,Q,155.09,5,155.14,10,R,4092712,2,,N,AAPL,
20190102,10:00:02.258023017,Z,155.09,4,155.14,4,R,4092713,0,,N,AAPL,
20190102,10:00:02.258055560,Q,155.09,5,155.14,11,R,4092715,2,,N,AAPL,
20190102,10:00:02.258154166,Q,155.09,5,155.14,10,R,4092716,2,,N,AAPL,
20190102,10:00:02.258381743,C,155.1,1,162.67,1,R,4092721,0,,N,AAPL,
20190102,10:00:02.258382768,K,155.09,1,155.14,1,R,4092722,0,,N,AAPL,
20190102,10:00:02.258392691,K,155.09,1,155.16,5,R,4092723,0,,N,AAPL,
20190102,10:00:02.258420161,P,155.1,4,155.16,6,R,4092724,0,,N,AAPL,
20190102,10:00:02.258420512,C,155.09,1,162.67,1,R,4092725,0,,N,AAPL,
20190102,10:00:02.258430518,C,155.09,2,162.67,1,R,4092726,0,,N,AAPL,
20190102,10:00:02.258439543,P,155.1,1,155.16,6,R,4092727,0,,N,AAPL,
20190102,10:00:02.258459634,P,155.1,1,155.15,6,R,4092730,0,,N,AAPL,
20190102,10:00:02.258508368,K,155.09,1,155.14,3,R,4092732,0,,N,AAPL,
20190102,10:00:02.258511238,P,155.1,1,155.15,6,R,4092733,0,,N,AAPL,
20190102,10:00:02.258520182,K,155.09,1,155.16,5,R,4092734,0,,N,AAPL,
20190102,10:00:02.258540861,P,155.1,1,155.15,7,R,4092735,0,,N,AAPL,
20190102,10:00:02.258600494,N,155.09,7,155.15,5,R,4092737,2,,N,AAPL,
20190102,10:00:02.258600859,V,155.1,1,179.53,1,R,4092738,2,,N,AAPL,
20190102,10:00:02.258613003,K,155.09,1,155.14,4,R,4092739,0,,N,AAPL,
20190102,10:00:02.258646899,K,155.09,1,155.16,5,R,4092741,0,,N,AAPL,
20190102,10:00:02.258655144,P,155.1,1,155.14,6,R,4092742,0,,N,AAPL,
20190102,10:00:02.258659515,Q,155.09,5,155.14,11,R,4092743,2,,N,AAPL,
20190102,10:00:02.258665467,C,155.09,2,155.14,1,R,4092745,0,,N,AAPL,
20190102,10:00:02.258675506,C,155.09,2,155.14,2,R,4092746,0,,N,AAPL,
20190102,10:00:02.258721282,Y,155.09,1,155.17,1,R,4092747,0,,N,AAPL,
20190102,10:00:02.258728081,K,155.09,1,155.14,4,R,4092749,0,,N,AAPL,
20190102,10:00:02.258732503,V,155.09,2,179.53,1,R,4092750,2,,N,AAPL,
20190102,10:00:02.258755719,K,155.09,1,155.16,5,R,4092751,0,,N,AAPL,
20190102,10:00:02.258757640,Y,155.09,1,155.17,1,R,4092752,0,,N,AAPL,
20190102,10:00:02.258847221,K,155.09,1,155.14,3,R,4092755,0,,N,AAPL,
20190102,10:00:02.258864517,K,155.09,1,155.16,5,R,4092756,0,,N,AAPL,
20190102,10:00:02.258895865,C,155.09,1,155.14,2,R,4092758,0,,N,AAPL,
20190102,10:00:02.258954774,K,155.09,1,155.14,4,R,4092760,0,,N,AAPL,
20190102,10:00:02.258989559,K,155.09,1,155.16,5,R,4092761,0,,N,AAPL,
20190102,10:00:02.259046458,V,155.09,2,155.14,1,R,4092762,0,,N,AAPL,
20190102,10:00:02.259071469,K,155.09,1,155.14,4,R,4092763,0,,N,AAPL,
20190102,10:00:02.259087068,V,155.09,2,155.14,2,R,4092765,0,,N,AAPL,
20190102,10:00:02.259101028,K,155.09,1,155.16,5,R,4092766,0,,N,AAPL,
20190102,10:00:02.259107577,V,155.09,1,155.14,2,R,4092767,0,,N,AAPL,
20190102,10:00:02.259183349,K,155.09,1,155.14,4,R,4092768,0,,N,AAPL,
20190102,10:00:02.259207535,K,155.09,1,155.16,5,R,4092769,0,,N,AAPL,
20190102,10:00:02.259280815,K,155.09,1,155.14,3,R,4092770,0,,N,AAPL,
20190102,10:00:02.259314014,K,155.09,1,155.16,5,R,4092772,0,,N,AAPL,
20190102,10:00:02.259386052,K,155.09,1,155.15,4,R,4092773,0,,N,AAPL,
20190102,10:00:02.259396597,K,155.09,1,155.16,5,R,4092774,0,,N,AAPL,
20190102,10:00:02.259492249,K,155.09,1,155.15,4,R,4092775,0,,N,AAPL,
20190102,10:00:02.259502651,K,155.09,1,155.16,5,R,4092776,0,,N,AAPL,
20190102,10:00:02.261264072,C,146.88,1,155.14,2,R,4092783,0,,N,AAPL,
20190102,10:00:02.261400412,V,154.5,2,155.14,2,R,4092784,0,,N,AAPL,
20190102,10:00:02.265063349,C,146.88,1,155.14,1,R,4092797,0,,N,AAPL,
20190102,10:00:02.267364900,C,146.88,1,155.15,1,R,4092806,0,,N,AAPL,
20190102,10:00:02.267375685,C,146.88,1,155.15,2,R,4092807,0,,N,AAPL,
20190102,10:00:02.269738781,C,146.88,1,155.14,1,R,4092821,0,,N,AAPL,
20190102,10:00:02.269750001,C,146.88,1,155.14,2,R,4092822,0,,N,AAPL,
20190102,10:00:02.270095490,Y,155.09,1,155.17,1,R,4092828,0,,N,AAPL,
20190102,10:00:02.271131887,C,146.88,1,155.14,1,R,4092836,0,,N,AAPL,
20190102,10:00:02.271223580,Y,155.09,1,155.17,1,R,4092837,0,,N,AAPL,
20190102,10:00:02.280506787,C,146.88,1,155.14,2,R,4092849,0,,N,AAPL,
20190102,10:00:02.297169393,P,155.1,1,155.14,6,R,4092882,0,,N,AAPL,
20190102,10:00:02.297228229,P,155.1,1,155.14,6,R,4092883,0,,N,AAPL,
20190102,10:00:02.383323272,P,155.1,1,155.14,3,R,4092963,0,,N,AAPL,
20190102,10:00:02.383393449,P,155.1,1,155.14,4,R,4092964,0,,N,AAPL,
20190102,10:00:02.420678551,C,146.88,1,155.14,1,R,4092995,0,,N,AAPL,
20190102,10:00:02.420690446,C,146.88,1,155.15,1,R,4092996,0,,N,AAPL,
20190102,10:00:02.420698706,C,146.88,1,155.15,2,R,4092997,0,,N,AAPL,
20190102,10:00:02.420876683,P,155.1,1,155.14,1,R,4092998,0,,N,AAPL,
20190102,10:00:02.542935812,C,146.88,1,155.14,1,R,4093061,0,,N,AAPL,
20190102,10:00:02.543141392,C,146.88,1,155.14,2,R,4093065,0,,N,AAPL,
20190102,10:00:02.592010789,Q,155.09,5,155.14,1,R,4093121,2,,N,AAPL,
20190102,10:00:02.592382842,Z,155.09,3,155.14,4,R,4093122,0,,N,AAPL,
20190102,10:00:02.592600771,C,146.88,1,155.14,1,R,4093128,0,,N,AAPL,
20190102,10:00:02.592610534,C,146.88,1,155.15,1,R,4093129,0,,N,AAPL,
20190102,10:00:02.592620781,C,146.88,1,155.15,2,R,4093130,0,,N,AAPL,
20190102,10:00:02.592688382,Z,155.09,3,155.14,2,R,4093132,2,,N,AAPL,
20190102,10:00:02.593198441,V,154.5,2,155.14,1,R,4093135,0,,N,AAPL,
20190102,10:00:02.593232461,V,154.5,2,155.15,2,R,4093136,0,,N,AAPL,
20190102,10:00:02.593412644,Q,155.1,1,155.14,1,R,4093138,0,,N,AAPL,
20190102,10:00:02.594089009,Q,155.09,5,155.14,1,R,4093140,0,,N,AAPL,
20190102,10:00:02.596006011,C,146.88,1,155.14,1,R,4093150,0,,N,AAPL,
20190102,10:00:02.596059925,V,154.5,2,155.14,1,R,4093151,0,,N,AAPL,
20190102,10:00:02.596102660,C,146.88,1,155.14,2,R,4093152,0,,N,AAPL,
20190102,10:00:02.596121853,V,154.5,2,155.14,2,R,4093153,0,,N,AAPL,
20190102,10:00:02.596262506,C,146.88,1,155.14,1,R,4093156,0,,N,AAPL,
20190102,10:00:02.596315790,C,146.88,1,155.15,1,R,4093158,0,,N,AAPL,
20190102,10:00:02.596335659,C,146.88,1,155.15,2,R,4093160,0,,N,AAPL,
20190102,10:00:02.596563189,V,154.5,2,155.14,1,R,4093163,0,,N,AAPL,
20190102,10:00:02.607776314,P,155.1,1,155.14,1,R,4093183,0,,N,AAPL,
20190102,10:00:02.607804559,P,155.1,1,155.14,1,R,4093184,0,,N,AAPL,
20190102,10:00:02.608754025,V,154.5,2,155.15,2,R,4093186,0,,N,AAPL,
20190102,10:00:02.643872251,V,154.5,2,155.14,1,R,4093232,0,,N,AAPL,
20190102,10:00:02.645121945,V,154.5,2,155.15,2,R,4093237,0,,N,AAPL,
20190102,10:00:02.770003158,V,154.5,2,155.14,1,R,4093335,0,,N,AAPL,
20190102,10:00:02.770209518,V,154.5,2,155.15,1,R,4093336,0,,N,AAPL,
20190102,10:00:02.770502927,V,154.5,2,155.14,1,R,4093340,0,,N,AAPL,
20190102,10:00:02.772008136,Q,155.1,1,155.14,1,R,4093347,0,,N,AAPL,
20190102,10:00:02.780987255,V,154.5,2,155.14,2,R,4093350,0,,N,AAPL,
20190102,10:00:02.785304681,V,154.5,2,155.14,1,R,4093358,0,,N,AAPL,
20190102,10:00:02.785334383,V,154.5,2,155.15,2,R,4093359,0,,N,AAPL,
20190102,10:00:02.785785671,V,154.5,2,155.15,1,R,4093360,0,,N,AAPL,
20190102,10:00:02.785802622,V,154.5,2,179.53,1,R,4093361,0,,N,AAPL,
20190102,10:00:02.786090503,V,154.5,2,155.14,1,R,4093362,0,,N,AAPL,
20190102,10:00:02.786133283,V,154.5,2,155.14,2,R,4093363,0,,N,AAPL,
20190102,10:00:02.800612736,Q,155.09,5,155.14,1,R,4093376,0,,N,AAPL,
20190102,10:00:02.873629441,X,155.08,3,155.16,3,R,4093403,0,,N,AAPL,
20190102,10:00:02.873925991,C,146.88,1,155.14,1,R,4093404,0,,N,AAPL,
20190102,10:00:02.873936162,C,146.88,1,155.14,2,R,4093405,0,,N,AAPL,
20190102,10:00:02.904720557,Q,155.09,4,155.14,1,R,4093715,0,,N,AAPL,
20190102,10:00:02.904960327,P,155.09,5,155.14,1,R,4093720,2,,N,AAPL,
20190102,10:00:02.905097276,P,155.09,5,155.14,1,R,4093729,0,,N,AAPL,
20190102,10:00:02.905455963,P,155.09,2,155.14,1,R,4093771,0,,N,AAPL,
20190102,10:00:02.905516322,Y,155.09,1,155.17,1,R,4093775,0,,N,AAPL,
20190102,10:00:02.906035358,P,155.09,2,155.14,1,R,4093827,0,,N,AAPL,
20190102,10:00:02.920905617,Y,155.09,1,155.17,1,R,4093936,0,,N,AAPL,
20190102,10:00:02.961195934,Q,155.1,1,155.14,1,R,4093996,2,,N,AAPL,
20190102,10:00:02.961805202,P,155.09,5,155.14,1,R,4093997,0,,N,AAPL,
20190102,10:00:02.961840859,P,155.09,5,155.14,1,R,4093998,0,,N,AAPL,
20190102,10:00:02.962334750,P,155.09,5,155.14,1,R,4093999,0,,N,AAPL,
20190102,10:00:03.000485863,Y,155.09,1,155.17,1,R,4094178,0,,N,AAPL,
20190102,10:00:03.103942621,Q,155.1,1,155.14,5,R,4094324,4,,N,AAPL,
20190102,10:00:03.103942987,Z,155.09,3,155.14,4,R,4094325,0,,N,AAPL,
20190102,10:00:03.103976642,Q,155.1,1,155.14,6,R,4094326,4,,N,AAPL,
20190102,10:00:03.104287008,P,155.09,2,155.14,1,R,4094327,0,,N,AAPL,
20190102,10:00:03.104316896,Z,155.09,3,155.13,4,R,4094328,2,,N,AAPL,
20190102,10:00:03.104331534,Q,155.1,1,155.13,11,R,4094329,4,,N,AAPL,
20190102,10:00:03.104332927,P,155.09,2,155.14,4,R,4094330,0,,N,AAPL,
20190102,10:00:03.104363710,P,155.09,5,155.14,4,R,4094331,0,,N,AAPL,
20190102,10:00:03.104366274,Q,155.1,1,155.13,12,R,4094332,4,,N,AAPL,
20190102,10:00:03.104375288,B,154.95,1,155.3,1,R,4094333,0,,N,AAPL,
20190102,10:00:03.104399330,Y,155.09,1,155.17,1,R,4094334,0,,N,AAPL,
20190102,10:00:03.104405241,Y,155.09,1,155.45,1,R,4094335,0,,N,AAPL,
20190102,10:00:03.104416975,J,155.09,1,155.4,1,R,4094336,0,,N,AAPL,
20190102,10:00:03.104425371,Z,155.09,3,155.12,1,R,4094337,2,,N,AAPL,
20190102,10:00:03.104636104,Y,154.99,1,155.45,1,R,4094338,0,,N,AAPL,
20190102,10:00:03.104655341,J,154.95,1,155.4,1,R,4094339,0,,N,AAPL,
20190102,10:00:03.104677035,K,155.09,1,155.13,1,R,4094340,0,,N,AAPL,
20190102,10:00:03.104729352,B,154.95,1,155.26,1,R,4094341,0,,N,AAPL,
20190102,10:00:03.104799912,K,155.09,1,155.13,5,R,4094342,0,,N,AAPL,
20190102,10:00:03.104876031,V,154.5,2,155.13,1,R,4094343,0,,N,AAPL,
20190102,10:00:03.104920132,P,155.09,5,155.13,1,R,4094344,0,,N,AAPL,
20190102,10:00:03.104930600,P,155.09,5,155.13,8,R,4094345,0,,N,AAPL,
20190102,10:00:03.104962839,Z,155.09,3,155.12,3,R,4094346,2,,N,AAPL,
20190102,10:00:03.104992936,P,155.09,5,155.13,9,R,4094347,0,,N,AAPL,
20190102,10:00:03.105228946,P,155.09,5,155.13,9,R,4094348,0,,N,AAPL,
20190102,10:00:03.166497480,Z,155.09,3,155.12,1,R,4094443,2,,N,AAPL,
20190102,10:00:03.166849027,P,155.09,2,155.13,9,R,4094449,0,,N,AAPL,
20190102,10:00:03.167169389,P,155.09,4,155.13,9,R,4094457,0,,N,AAPL,
20190102,10:00:03.167680692,V,154.5,2,155.14,1,R,4094469,0,,N,AAPL,
20190102,10:00:03.212423029,P,155.09,4,155.13,5,R,4094501,0,,N,AAPL,
20190102,10:00:03.230529889,Z,155.09,3,155.12,2,R,4094510,2,,N,AAPL,
20190102,10:00:03.230709289,Q,155.08,6,155.13,12,R,4094512,2,,N,AAPL,
20190102,10:00:03.230758453,Q,155.08,6,155.12,9,R,4094513,2,,N,AAPL,
20190102,10:00:03.230777618,Q,155.08,6,155.12,10,R,4094514,2,,N,AAPL,
20190102,10:00:03.230790985,Q,155.08,6,155.12,11,R,4094515,2,,N,AAPL,
20190102,10:00:03.230913342,P,155.09,2,155.13,5,R,4094517,0,,N,AAPL,
20190102,10:00:03.230961356,N,155.09,1,155.15,5,R,4094518,2,,N,AAPL,
20190102,10:00:03.231012207,Z,155.09,1,155.12,2,R,4094519,2,,N,AAPL,
20190102,10:00:03.231047718,Z,155.09,1,155.12,4,R,4094520,0,,N,AAPL,
20190102,10:00:03.231068392,K,155.09,1,155.12,8,R,4094521,0,,N,AAPL,
20190102,10:00:03.231095684,Y,154.99,1,155.45,1,R,4094522,0,,N,AAPL,
20190102,10:00:03.231122294,Z,155.08,1,155.12,4,R,4094523,0,,N,AAPL,
20190102,10:00:03.231138656,Y,154.99,1,155.45,1,R,4094524,0,,N,AAPL,
20190102,10:00:03.231144516,Y,154.99,1,155.45,1,R,4094525,0,,N,AAPL,
20190102,10:00:03.231146948,K,155.07,5,155.12,9,R,4094526,0,,N,AAPL,
20190102,10:00:03.231172060,K,155.06,1,155.12,9,R,4094527,0,,N,AAPL,
20190102,10:00:03.231187880,Z,155.08,1,155.11,4,R,4094528,2,,N,AAPL,
20190102,10:00:03.231203467,Z,155.08,2,155.11,4,R,4094529,0,,N,AAPL,
20190102,10:00:03.231213197,Z,155.08,3,155.11,4,R,4094530,0,,N,AAPL,
20190102,10:00:03.231265763,Z,155.08,3,155.11,5,R,4094531,2,,N,AAPL,
20190102,10:00:03.231269596,K,155.06,1,155.11,7,R,4094532,2,,N,AAPL,
20190102,10:00:03.231270777,Z,155.08,2,155.11,5,R,4094533,0,,N,AAPL,
20190102,10:00:03.231295285,P,155.09,1,155.13,5,R,4094534,2,,N,AAPL,
20190102,10:00:03.231346347,P,155.09,1,155.12,1,R,4094535,0,,N,AAPL,
20190102,10:00:03.231393316,P,155.09,1,155.12,7,R,4094536,0,,N,AAPL,
