DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,QU_COND,QU_SEQNUM,NATBBO_IND,QU_CANCEL,QU_SOURCE,SYM_ROOT,SYM_SUFFIX
20190102,10:00:16.488567081,Y,303.47,1,309.0,1,R,6268425,0,,N,TSLA,
20190102,10:00:16.488572890,Y,303.72,1,309.0,1,R,6268426,0,,N,TSLA,
20190102,10:00:16.488842288,C,289.99,1,319.18,1,R,6268427,0,,N,TSLA,
20190102,10:00:16.488852159,C,303.7,1,319.18,1,R,6268428,0,,N,TSLA,
20190102,10:00:16.488926644,C,289.99,1,319.18,1,R,6268429,0,,N,TSLA,
20190102,10:00:16.488937047,C,303.69,1,319.18,1,R,6268430,0,,N,TSLA,
20190102,10:00:16.488986448,V,303.71,1,303.99,1,R,6268431,0,,N,TSLA,
20190102,10:00:16.489063486,V,303.7,1,303.99,1,R,6268432,0,,N,TSLA,
20190102,10:00:16.697815958,P,303.86,1,304.06,1,R,6269408,2,,N,TSLA,
20190102,10:00:16.698625388,P,303.86,1,304.06,1,R,6269417,0,,N,TSLA,
20190102,10:00:16.708329609,P,303.75,1,304.06,1,R,6269430,2,,N,TSLA,
20190102,10:00:16.715665134,P,303.83,1,304.06,1,R,6269439,2,,N,TSLA,
20190102,10:00:16.720267701,P,303.75,1,304.06,1,R,6269443,2,,N,TSLA,
20190102,10:00:16.857490771,P,303.75,1,303.99,1,R,6269704,0,,N,TSLA,
20190102,10:00:16.857527446,Y,303.47,1,309.0,1,R,6269705,0,,N,TSLA,
20190102,10:00:16.973216430,Z,303.83,1,304.08,1,R,6269948,2,,N,TSLA,
20190102,10:00:16.973330866,Y,303.68,1,309.0,1,R,6269949,0,,N,TSLA,
20190102,10:00:16.973709029,V,303.7,1,307.0,1,R,6269950,0,,N,TSLA,
20190102,10:00:16.984377300,Z,303.69,1,304.08,1,R,6269951,2,,N,TSLA,
20190102,10:00:16.984905491,V,303.7,1,303.99,1,R,6269952,0,,N,TSLA,
20190102,10:00:16.997965342,Z,303.83,1,304.08,1,R,6269986,2,,N,TSLA,
20190102,10:00:16.998448023,V,303.7,1,307.0,1,R,6269987,0,,N,TSLA,
20190102,10:00:17.002848099,Z,303.69,1,304.08,1,R,6269999,2,,N,TSLA,
20190102,10:00:17.003348616,Y,303.47,1,309.0,1,R,6270000,0,,N,TSLA,
20190102,10:00:17.003359333,Y,303.71,1,309.0,1,R,6270001,0,,N,TSLA,
20190102,10:00:17.003379810,V,303.7,1,303.99,1,R,6270002,0,,N,TSLA,
20190102,10:00:17.003432226,Z,303.68,1,304.08,1,R,6270003,0,,N,TSLA,
20190102,10:00:17.003466862,Z,303.69,2,304.08,1,R,6270004,0,,N,TSLA,
20190102,10:00:17.003646893,C,303.7,1,319.18,1,R,6270005,0,,N,TSLA,
20190102,10:00:17.003717311,C,289.99,1,319.18,1,R,6270006,0,,N,TSLA,
20190102,10:00:17.003725133,C,303.69,1,319.18,1,R,6270007,0,,N,TSLA,
20190102,10:00:17.003861914,V,303.71,1,303.99,1,R,6270008,0,,N,TSLA,
20190102,10:00:17.004345291,J,303.83,1,305.95,1,R,6270009,2,,N,TSLA,
20190102,10:00:17.004436964,Y,303.47,1,309.0,1,R,6270010,0,,N,TSLA,
20190102,10:00:17.004797223,C,303.7,1,319.18,1,R,6270011,0,,N,TSLA,
20190102,10:00:17.004933421,V,303.7,1,303.99,1,R,6270012,0,,N,TSLA,
20190102,10:00:17.041721540,Y,303.71,1,309.0,1,R,6270226,0,,N,TSLA,
20190102,10:00:17.041968032,C,289.99,1,319.18,1,R,6270227,0,,N,TSLA,
20190102,10:00:17.041977470,C,303.69,1,319.18,1,R,6270228,0,,N,TSLA,
20190102,10:00:17.042229271,V,303.71,1,303.99,1,R,6270231,0,,N,TSLA,
20190102,10:00:17.115468251,Z,303.69,1,304.08,1,R,6270828,0,,N,TSLA,
20190102,10:00:17.197721967,C,289.99,1,319.18,1,R,6271067,0,,N,TSLA,
20190102,10:00:17.197885057,V,303.7,1,303.99,1,R,6271073,0,,N,TSLA,
20190102,10:00:17.269062658,C,289.99,1,303.99,1,R,6271296,0,,N,TSLA,
20190102,10:00:17.344871457,C,289.99,1,303.99,2,R,6271674,0,,N,TSLA,
20190102,10:00:17.346625681,V,303.7,1,303.99,2,R,6271730,0,,N,TSLA,
20190102,10:00:17.438788116,C,289.99,1,303.99,1,R,6272213,0,,N,TSLA,
20190102,10:00:17.546720665,V,0.0,0,303.99,2,R,6272440,0,,N,TSLA,
20190102,10:00:17.599669491,Q,303.68,2,303.88,2,R,6272478,2,,N,TSLA,
20190102,10:00:17.599777230,Q,303.68,2,303.88,3,R,6272479,2,,N,TSLA,
20190102,10:00:17.600045511,Y,303.47,1,309.0,1,R,6272480,0,,N,TSLA,
20190102,10:00:17.600131491,Z,303.68,1,304.08,1,R,6272481,0,,N,TSLA,
20190102,10:00:17.600409332,P,303.75,1,303.99,1,R,6272482,0,,N,TSLA,
20190102,10:00:17.600580045,J,303.4,1,305.95,1,R,6272483,2,,N,TSLA,
20190102,10:00:17.604500462,P,303.76,1,303.99,1,R,6272484,2,,N,TSLA,
20190102,10:00:17.609206762,P,303.75,1,303.99,1,R,6272485,2,,N,TSLA,
20190102,10:00:17.609259023,Y,303.6,1,309.0,1,R,6272486,0,,N,TSLA,
20190102,10:00:17.643310575,Y,303.47,1,309.0,1,R,6272528,0,,N,TSLA,
20190102,10:00:17.643323491,Y,303.62,1,309.0,1,R,6272529,0,,N,TSLA,
20190102,10:00:17.851793506,P,303.75,1,304.06,1,R,6273134,0,,N,TSLA,
20190102,10:00:17.851968072,K,303.68,1,303.88,1,R,6273135,0,,N,TSLA,
20190102,10:00:17.852532072,P,303.75,1,304.06,1,R,6273138,0,,N,TSLA,
20190102,10:00:17.862872700,P,303.77,1,304.06,1,R,6273192,2,,N,TSLA,
20190102,10:00:17.862918260,Y,303.47,1,309.0,1,R,6273193,0,,N,TSLA,
20190102,10:00:17.873459680,P,303.75,1,304.06,1,R,6273207,2,,N,TSLA,
20190102,10:00:17.873510880,Y,303.59,1,309.0,1,R,6273208,0,,N,TSLA,
20190102,10:00:17.882996927,Q,303.68,2,303.88,4,R,6273248,2,,N,TSLA,
20190102,10:00:17.978540217,P,303.75,1,304.0,1,R,6273358,0,,N,TSLA,
20190102,10:00:18.006747467,Z,303.75,1,304.08,1,R,6273376,0,,N,TSLA,
20190102,10:00:18.006848023,Y,303.47,1,309.0,1,R,6273377,0,,N,TSLA,
20190102,10:00:18.006857813,Y,303.61,1,309.0,1,R,6273378,0,,N,TSLA,
20190102,10:00:18.139681038,Z,303.68,1,304.08,1,R,6273702,0,,N,TSLA,
20190102,10:00:18.139967124,M,0.0,0,303.87,1,Y,6273757,2,,N,TSLA,
20190102,10:00:18.140316296,Y,303.47,1,309.0,1,R,6273791,0,,N,TSLA,
20190102,10:00:18.140993938,P,303.75,1,304.0,1,R,6273808,0,,N,TSLA,
20190102,10:00:18.150176129,Z,303.68,1,304.0,1,R,6273960,0,,N,TSLA,
20190102,10:00:18.150272531,Z,303.68,1,303.99,2,R,6273962,0,,N,TSLA,
20190102,10:00:18.150284275,Y,303.59,1,309.0,1,R,6273963,0,,N,TSLA,
20190102,10:00:18.166179219,Z,303.68,1,303.99,2,R,6274141,0,,N,TSLA,
20190102,10:00:18.166507595,Q,303.68,2,303.88,5,R,6274147,0,,N,TSLA,
20190102,10:00:18.166524229,Q,303.68,2,303.88,4,R,6274148,0,,N,TSLA,
20190102,10:00:18.166589906,P,303.75,2,304.0,1,R,6274149,2,,N,TSLA,
20190102,10:00:18.166647416,Y,303.47,1,309.0,1,R,6274150,0,,N,TSLA,
20190102,10:00:18.166665091,P,303.75,1,304.0,1,R,6274151,2,,N,TSLA,
20190102,10:00:18.166680592,Z,303.68,1,303.99,2,R,6274152,0,,N,TSLA,
20190102,10:00:18.166698535,K,303.68,1,303.88,1,R,6274153,0,,N,TSLA,
20190102,10:00:18.166722473,K,303.68,1,303.88,1,R,6274155,0,,N,TSLA,
20190102,10:00:18.166723144,Z,303.68,1,303.99,2,R,6274156,0,,N,TSLA,
20190102,10:00:18.166790281,Z,303.65,1,303.99,2,R,6274157,0,,N,TSLA,
20190102,10:00:18.166817705,K,303.65,1,303.88,1,R,6274158,0,,N,TSLA,
20190102,10:00:18.166825862,Z,303.65,1,303.98,1,R,6274160,0,,N,TSLA,
20190102,10:00:18.166848546,Z,303.65,1,303.99,2,R,6274161,0,,N,TSLA,
20190102,10:00:18.166882261,Z,303.54,1,303.99,2,R,6274162,0,,N,TSLA,
20190102,10:00:18.166892972,K,303.45,1,303.88,1,R,6274164,0,,N,TSLA,
20190102,10:00:18.166903809,Z,303.54,1,303.98,1,R,6274165,0,,N,TSLA,
20190102,10:00:18.166932153,Z,303.63,1,303.98,1,R,6274166,0,,N,TSLA,
20190102,10:00:18.166937639,Z,303.54,1,303.98,1,R,6274168,0,,N,TSLA,
20190102,10:00:18.166968395,Z,303.55,2,303.98,1,R,6274169,0,,N,TSLA,
20190102,10:00:18.167002923,K,303.56,1,303.88,1,R,6274170,0,,N,TSLA,
20190102,10:00:18.167028338,K,303.45,1,303.88,1,R,6274171,0,,N,TSLA,
20190102,10:00:18.167030336,P,303.75,2,304.0,1,R,6274172,2,,N,TSLA,
20190102,10:00:18.167067769,K,303.52,1,303.88,1,R,6274173,0,,N,TSLA,
20190102,10:00:18.167105901,K,303.52,1,303.88,1,R,6274174,0,,N,TSLA,
20190102,10:00:18.167155506,K,303.57,2,303.88,1,R,6274175,0,,N,TSLA,
20190102,10:00:18.167199054,K,303.52,1,303.88,1,R,6274176,0,,N,TSLA,
20190102,10:00:18.167267232,K,303.58,2,303.88,1,R,6274177,0,,N,TSLA,
20190102,10:00:18.167322524,K,303.57,1,303.88,1,R,6274178,0,,N,TSLA,
20190102,10:00:18.167365694,K,303.52,1,303.88,1,R,6274179,0,,N,TSLA,
20190102,10:00:18.167404244,K,303.59,2,303.88,1,R,6274180,0,,N,TSLA,
20190102,10:00:18.167419093,K,303.58,1,303.88,1,R,6274181,0,,N,TSLA,
20190102,10:00:18.167454134,K,303.57,1,303.88,1,R,6274182,0,,N,TSLA,
20190102,10:00:18.167464824,K,303.52,1,303.88,1,R,6274183,0,,N,TSLA,
20190102,10:00:18.167512845,K,303.6,2,303.88,1,R,6274184,0,,N,TSLA,
20190102,10:00:18.167568837,K,303.58,1,303.88,1,R,6274185,0,,N,TSLA,
20190102,10:00:18.167586024,K,303.52,1,303.88,1,R,6274186,0,,N,TSLA,
20190102,10:00:18.167609318,K,303.61,2,303.88,1,R,6274187,0,,N,TSLA,
20190102,10:00:18.167659339,K,303.59,1,303.88,1,R,6274188,0,,N,TSLA,
20190102,10:00:18.167668654,K,303.52,1,303.88,1,R,6274189,0,,N,TSLA,
20190102,10:00:18.167730199,K,303.56,1,303.88,1,R,6274190,0,,N,TSLA,
20190102,10:00:18.167753826,K,303.6,1,303.88,1,R,6274191,0,,N,TSLA,
20190102,10:00:18.167799710,K,303.56,1,303.88,1,R,6274192,0,,N,TSLA,
20190102,10:00:18.167818467,K,303.52,1,303.88,1,R,6274193,0,,N,TSLA,
20190102,10:00:18.167859038,K,303.61,2,303.88,1,R,6274194,0,,N,TSLA,
20190102,10:00:18.167882663,K,303.52,1,303.88,1,R,6274195,0,,N,TSLA,
20190102,10:00:18.176860227,M,0.0,0,0.0,0,R,6274203,2,,N,TSLA,
20190102,10:00:18.196754140,Z,303.55,2,303.98,1,R,6274312,0,,N,TSLA,
20190102,10:00:18.196768634,K,303.52,1,303.88,1,R,6274313,0,,N,TSLA,
20190102,10:00:18.196827029,Y,303.56,1,309.0,1,R,6274314,0,,N,TSLA,
20190102,10:00:18.242123764,Z,303.55,1,303.98,1,R,6274424,0,,N,TSLA,
20190102,10:00:18.242234201,Y,303.57,1,309.0,1,R,6274425,0,,N,TSLA,
20190102,10:00:18.324650742,M,303.76,1,0.0,0,Y,6274622,2,,N,TSLA,
20190102,10:00:18.343453048,Y,303.47,1,309.0,1,R,6274650,0,,N,TSLA,
20190102,10:00:18.343465233,Y,303.58,1,309.0,1,R,6274651,0,,N,TSLA,
20190102,10:00:18.344121646,P,303.75,2,304.0,1,R,6274652,0,,N,TSLA,
20190102,10:00:18.349420778,M,0.0,0,0.0,0,R,6274656,2,,N,TSLA,
20190102,10:00:18.408839183,Z,303.55,1,303.98,1,R,6274869,0,,N,TSLA,
20190102,10:00:18.408945662,Z,303.55,1,303.98,1,R,6274870,0,,N,TSLA,
20190102,10:00:18.408987911,Z,303.55,1,303.98,1,R,6274871,0,,N,TSLA,
20190102,10:00:18.409012035,Z,303.59,1,303.98,1,R,6274872,0,,N,TSLA,
20190102,10:00:18.409047393,Y,303.47,1,309.0,1,R,6274873,0,,N,TSLA,
20190102,10:00:18.409058102,Y,303.6,1,309.0,1,R,6274874,0,,N,TSLA,
20190102,10:00:18.409073039,Z,303.58,1,303.98,1,R,6274875,0,,N,TSLA,
20190102,10:00:18.409088514,Y,303.47,1,309.0,1,R,6274876,0,,N,TSLA,
20190102,10:00:18.409095578,Z,303.55,1,303.98,1,R,6274877,0,,N,TSLA,
20190102,10:00:18.409111668,Z,303.58,1,303.98,1,R,6274878,0,,N,TSLA,
20190102,10:00:18.409122270,K,303.52,1,303.88,1,R,6274879,0,,N,TSLA,
20190102,10:00:18.409131914,K,303.52,1,303.88,1,R,6274880,0,,N,TSLA,
20190102,10:00:18.409133783,Z,303.59,2,303.98,1,R,6274881,0,,N,TSLA,
20190102,10:00:18.409141111,Z,303.6,2,303.98,1,R,6274882,0,,N,TSLA,
20190102,10:00:18.409154880,Z,303.58,1,303.98,1,R,6274883,0,,N,TSLA,
20190102,10:00:18.409182530,Z,303.56,1,303.98,1,R,6274884,0,,N,TSLA,
20190102,10:00:18.409210463,Z,303.58,2,303.98,1,R,6274885,0,,N,TSLA,
20190102,10:00:18.409236050,Z,303.61,2,303.98,1,R,6274886,0,,N,TSLA,
20190102,10:00:18.409260929,Z,303.59,1,303.98,1,R,6274887,0,,N,TSLA,
20190102,10:00:18.409276417,Z,303.56,1,303.98,1,R,6274888,0,,N,TSLA,
20190102,10:00:18.409291957,K,303.52,1,303.88,1,R,6274889,0,,N,TSLA,
20190102,10:00:18.409335002,Z,303.61,1,303.98,1,R,6274890,0,,N,TSLA,
20190102,10:00:18.409347355,Z,303.56,1,303.98,1,R,6274891,0,,N,TSLA,
20190102,10:00:18.409406911,K,303.53,1,303.88,1,R,6274892,0,,N,TSLA,
20190102,10:00:18.753244271,Z,303.56,1,303.88,1,R,6275338,0,,N,TSLA,
20190102,10:00:18.753372252,Y,303.57,1,309.0,1,R,6275339,0,,N,TSLA,
20190102,10:00:18.864526006,Q,303.68,2,303.88,3,R,6275876,2,,N,TSLA,
20190102,10:00:18.864900322,Y,303.58,1,309.0,1,R,6275877,0,,N,TSLA,
20190102,10:00:18.882282004,P,303.75,2,304.0,1,R,6275930,0,,N,TSLA,
20190102,10:00:18.882337724,Y,293.03,1,309.0,1,R,6275931,0,,N,TSLA,
20190102,10:00:18.882354805,P,303.75,1,304.0,1,R,6275932,2,,N,TSLA,
20190102,10:00:18.882357452,Z,303.56,1,303.88,1,R,6275933,0,,N,TSLA,
20190102,10:00:18.882377233,K,303.53,1,303.88,1,R,6275934,0,,N,TSLA,
20190102,10:00:18.882393770,K,303.53,1,303.88,1,R,6275935,0,,N,TSLA,
20190102,10:00:18.882604255,M,0.0,0,303.87,1,Y,6275936,2,,N,TSLA,
20190102,10:00:18.883353096,P,303.75,1,304.0,1,R,6275937,0,,N,TSLA,
20190102,10:00:18.911261135,M,0.0,0,0.0,0,R,6276154,2,,N,TSLA,
20190102,10:00:19.408412808,P,303.75,1,304.0,1,R,6277192,0,,N,TSLA,
20190102,10:00:19.535660934,P,303.75,2,304.0,1,R,6277407,2,,N,TSLA,
20190102,10:00:19.535718582,Z,303.56,1,303.88,1,R,6277408,0,,N,TSLA,
20190102,10:00:19.535732794,Z,303.56,1,303.88,1,R,6277409,0,,N,TSLA,
20190102,10:00:19.535747826,K,303.53,1,303.88,1,R,6277410,0,,N,TSLA,
20190102,10:00:19.535757667,K,303.53,1,303.88,1,R,6277411,0,,N,TSLA,
20190102,10:00:19.535758605,Y,303.49,1,309.0,1,R,6277412,0,,N,TSLA,
20190102,10:00:19.535952836,M,0.0,0,303.87,1,Y,6277413,2,,N,TSLA,
20190102,10:00:19.536701286,P,303.75,2,304.0,1,R,6277414,0,,N,TSLA,
20190102,10:00:19.548094770,P,303.75,2,304.0,1,R,6277419,0,,N,TSLA,
20190102,10:00:19.560407395,M,0.0,0,0.0,0,R,6277426,2,,N,TSLA,
20190102,10:00:19.574858438,Y,303.75,1,309.0,1,R,6277433,0,,N,TSLA,
20190102,10:00:19.628396170,M,303.76,1,0.0,0,Y,6277475,2,,N,TSLA,
20190102,10:00:19.667153037,M,0.0,0,0.0,0,R,6277494,2,,N,TSLA,
20190102,10:00:19.914710995,P,303.75,2,304.0,1,R,6277939,0,,N,TSLA,
20190102,10:00:19.940390862,K,303.53,1,303.88,1,R,6277993,0,,N,TSLA,
20190102,10:00:19.940508439,K,303.54,1,303.88,1,R,6277994,0,,N,TSLA,
20190102,10:00:20.055784236,Y,303.75,1,304.0,1,R,6278192,0,,N,TSLA,
20190102,10:00:20.832731385,Q,303.68,2,303.88,4,R,6282501,2,,N,TSLA,
20190102,10:00:20.833070463,Y,303.75,1,309.0,1,R,6282512,0,,N,TSLA,
20190102,10:00:20.833080413,Y,303.75,1,303.98,1,R,6282513,0,,N,TSLA,
20190102,10:00:21.003305818,M,303.76,1,0.0,0,Y,6283147,2,,N,TSLA,
20190102,10:00:21.035284861,M,0.0,0,0.0,0,R,6283288,2,,N,TSLA,
20190102,10:00:21.270806890,V,0.0,0,303.87,1,R,6284367,2,,N,TSLA,
20190102,10:00:21.274626658,P,303.75,2,304.0,1,R,6284657,0,,N,TSLA,
20190102,10:00:21.913172417,P,303.75,2,304.0,1,R,6289544,0,,N,TSLA,
20190102,10:00:22.081745883,V,0.0,0,303.88,1,R,6289976,2,,N,TSLA,
20190102,10:00:22.082690472,P,303.75,2,304.0,1,R,6289977,0,,N,TSLA,
20190102,10:00:22.093922083,Q,303.68,2,303.88,5,R,6290001,2,,N,TSLA,
20190102,10:00:22.094083128,Z,303.56,1,303.88,2,R,6290002,0,,N,TSLA,
20190102,10:00:22.094211778,Y,303.75,1,303.96,1,R,6290003,0,,N,TSLA,
20190102,10:00:22.094606522,V,0.0,0,303.87,1,R,6290004,2,,N,TSLA,
20190102,10:00:22.094715661,V,0.0,0,303.99,1,R,6290005,2,,N,TSLA,
20190102,10:00:22.095394371,V,0.0,0,303.88,1,R,6290010,0,,N,TSLA,
20190102,10:00:22.309183328,V,0.0,0,303.99,1,R,6290570,0,,N,TSLA,
20190102,10:00:22.427181363,K,303.54,1,303.88,1,R,6290832,0,,N,TSLA,
20190102,10:00:22.427319063,K,303.66,1,303.88,1,R,6290833,0,,N,TSLA,
20190102,10:00:22.427438548,K,303.67,1,303.88,1,R,6290834,0,,N,TSLA,
20190102,10:00:22.427948414,P,303.75,2,304.0,1,R,6290835,0,,N,TSLA,
20190102,10:00:22.712369879,M,303.76,1,0.0,0,Y,6291545,2,,N,TSLA,
20190102,10:00:22.712735931,K,303.68,1,303.88,1,R,6291546,0,,N,TSLA,
20190102,10:00:22.725381883,K,303.69,1,303.88,1,R,6291552,0,,N,TSLA,
20190102,10:00:22.733182152,M,0.0,0,0.0,0,R,6291557,2,,N,TSLA,
20190102,10:00:23.116886025,Q,303.75,1,303.88,5,R,6292772,0,,N,TSLA,
20190102,10:00:23.117221288,Y,303.75,1,309.0,1,R,6292773,0,,N,TSLA,
20190102,10:00:23.117247354,K,303.7,1,303.88,1,R,6292774,0,,N,TSLA,
20190102,10:00:23.170992147,Y,303.75,1,303.99,1,R,6292815,0,,N,TSLA,
20190102,10:00:23.201868462,X,303.71,2,304.85,1,R,6292952,0,,N,TSLA,
20190102,10:00:23.201897302,X,302.94,1,304.85,1,R,6292953,0,,N,TSLA,
20190102,10:00:23.202310271,Z,303.71,1,303.88,2,R,6292955,0,,N,TSLA,
20190102,10:00:23.202537677,Z,303.7,1,303.88,2,R,6292956,0,,N,TSLA,
20190102,10:00:23.202649795,K,303.71,1,303.88,1,R,6292957,0,,N,TSLA,
20190102,10:00:23.222320228,K,303.7,1,303.88,1,R,6293057,0,,N,TSLA,
20190102,10:00:23.312285499,M,0.0,0,303.87,1,Y,6293624,2,,N,TSLA,
20190102,10:00:23.313037947,P,303.75,2,304.0,1,R,6293626,0,,N,TSLA,
20190102,10:00:23.331623997,Y,303.75,1,303.98,1,R,6293651,0,,N,TSLA,
20190102,10:00:23.337092640,M,0.0,0,0.0,0,R,6293668,2,,N,TSLA,
20190102,10:00:23.438624062,K,303.69,1,303.88,1,R,6293783,0,,N,TSLA,
20190102,10:00:23.438730742,Y,303.75,1,309.0,1,R,6293790,0,,N,TSLA,
20190102,10:00:23.438744908,Y,303.75,1,303.97,1,R,6293791,0,,N,TSLA,
20190102,10:00:23.438824979,Z,303.68,1,303.88,2,R,6293800,0,,N,TSLA,
20190102,10:00:23.582340801,M,303.76,1,0.0,0,Y,6293974,2,,N,TSLA,
20190102,10:00:23.583391863,P,303.75,2,304.0,1,R,6293976,0,,N,TSLA,
20190102,10:00:23.604030094,M,0.0,0,0.0,0,R,6293986,2,,N,TSLA,
20190102,10:00:24.218851490,K,303.67,1,303.88,1,R,6295850,0,,N,TSLA,
20190102,10:00:24.275316266,K,303.68,1,303.88,1,R,6296037,0,,N,TSLA,
20190102,10:00:24.345752380,M,303.76,1,0.0,0,Y,6296242,2,,N,TSLA,
20190102,10:00:24.356667884,K,303.69,1,303.88,1,R,6296274,0,,N,TSLA,
20190102,10:00:24.384447033,M,0.0,0,0.0,0,R,6296511,2,,N,TSLA,
20190102,10:00:24.428709454,K,303.7,1,303.88,1,R,6296779,0,,N,TSLA,
20190102,10:00:24.720400722,K,303.71,1,303.88,1,R,6297538,0,,N,TSLA,
20190102,10:00:24.800569389,K,303.72,1,303.88,1,R,6297812,0,,N,TSLA,
20190102,10:00:24.909872170,K,303.73,1,303.88,1,R,6298010,0,,N,TSLA,
20190102,10:00:24.910102328,K,303.74,1,303.88,1,R,6298060,0,,N,TSLA,
20190102,10:00:24.910338503,Y,303.75,1,309.0,1,R,6298100,0,,N,TSLA,
20190102,10:00:24.910458565,K,303.75,1,303.88,1,R,6298117,0,,N,TSLA,
20190102,10:00:24.910643126,K,303.76,2,303.88,1,R,6298147,2,,N,TSLA,
20190102,10:00:24.911071736,Q,303.76,1,303.88,5,R,6298191,0,,N,TSLA,
20190102,10:00:24.911235400,V,0.0,0,307.0,1,R,6298207,0,,N,TSLA,
20190102,10:00:24.917192773,Y,303.75,1,309.0,1,R,6298354,0,,N,TSLA,
20190102,10:00:24.964844513,Y,303.75,1,304.0,1,R,6298625,0,,N,TSLA,
20190102,10:00:24.994759842,K,303.76,2,303.97,1,R,6298709,0,,N,TSLA,
20190102,10:00:24.994853703,K,303.76,2,304.0,3,R,6298710,0,,N,TSLA,
20190102,10:00:24.994954122,K,303.75,1,304.0,3,R,6298712,2,,N,TSLA,
20190102,10:00:24.994985642,K,303.75,1,303.99,2,R,6298713,0,,N,TSLA,
20190102,10:00:24.995080189,Y,303.75,1,309.0,1,R,6298714,0,,N,TSLA,
20190102,10:00:24.995087127,Y,303.75,1,303.98,1,R,6298715,0,,N,TSLA,
20190102,10:00:24.995198169,Q,303.68,2,303.88,5,R,6298716,2,,N,TSLA,
20190102,10:00:24.995310656,X,303.46,1,304.85,1,R,6298717,0,,N,TSLA,
20190102,10:00:24.995520629,K,303.74,1,303.99,2,R,6298719,0,,N,TSLA,
20190102,10:00:24.995606578,K,303.72,1,303.99,2,R,6298721,0,,N,TSLA,
20190102,10:00:24.995885408,Q,303.75,1,303.88,5,R,6298722,0,,N,TSLA,
20190102,10:00:24.999535618,P,303.75,2,303.88,1,R,6298729,0,,N,TSLA,
20190102,10:00:25.110514949,K,303.72,1,303.99,1,R,6299173,0,,N,TSLA,
20190102,10:00:25.110616338,Y,303.75,1,303.97,1,R,6299174,0,,N,TSLA,
20190102,10:00:25.180845015,P,303.79,1,303.88,1,R,6299477,2,,N,TSLA,
20190102,10:00:25.180917852,K,303.73,1,303.99,1,R,6299478,0,,N,TSLA,
20190102,10:00:25.181004644,Q,303.79,1,303.88,5,R,6299479,0,,N,TSLA,
20190102,10:00:25.181028315,K,303.74,1,303.99,1,R,6299480,0,,N,TSLA,
20190102,10:00:25.181137643,K,303.75,1,303.99,1,R,6299481,0,,N,TSLA,
20190102,10:00:25.181250676,K,303.76,2,303.99,1,R,6299482,0,,N,TSLA,
20190102,10:00:25.181748104,X,302.94,1,304.85,1,R,6299483,0,,N,TSLA,
20190102,10:00:25.192090052,P,303.75,2,303.88,1,R,6299502,2,,N,TSLA,
20190102,10:00:25.192146922,Y,303.75,1,303.96,1,R,6299503,0,,N,TSLA,
20190102,10:00:25.192225043,Q,303.68,2,303.88,5,R,6299504,2,,N,TSLA,
20190102,10:00:25.192484319,X,303.46,1,304.85,1,R,6299508,0,,N,TSLA,
20190102,10:00:25.192555472,K,303.75,1,303.99,1,R,6299511,2,,N,TSLA,
20190102,10:00:25.192643900,K,303.74,1,303.99,1,R,6299512,0,,N,TSLA,
20190102,10:00:25.192722924,K,303.72,1,303.99,1,R,6299513,0,,N,TSLA,
20190102,10:00:25.192805834,K,303.71,1,303.99,1,R,6299514,0,,N,TSLA,
20190102,10:00:25.192857620,Q,303.75,1,303.88,5,R,6299515,0,,N,TSLA,
20190102,10:00:25.204295139,P,303.75,4,303.88,1,R,6299526,2,,N,TSLA,
20190102,10:00:25.204362798,K,303.72,1,303.99,1,R,6299527,0,,N,TSLA,
20190102,10:00:25.254028296,K,303.73,1,303.99,1,R,6299600,0,,N,TSLA,
20190102,10:00:25.267277090,K,303.74,1,303.99,1,R,6299665,0,,N,TSLA,
20190102,10:00:25.320944702,K,303.75,1,303.99,1,R,6299788,0,,N,TSLA,
20190102,10:00:25.321066073,K,303.76,2,303.99,1,R,6299789,2,,N,TSLA,
20190102,10:00:25.321109734,M,303.76,1,0.0,0,Y,6299790,0,,N,TSLA,
20190102,10:00:25.321350009,Q,303.76,1,303.88,5,R,6299791,0,,N,TSLA,
20190102,10:00:25.321378532,X,302.94,1,304.85,1,R,6299792,0,,N,TSLA,
20190102,10:00:25.321673850,Y,303.75,1,309.0,1,R,6299793,0,,N,TSLA,
20190102,10:00:25.329912625,P,303.75,2,303.88,1,R,6299804,0,,N,TSLA,
20190102,10:00:25.329958962,Y,303.75,1,303.97,1,R,6299805,0,,N,TSLA,
20190102,10:00:25.330133310,X,303.46,1,304.85,1,R,6299806,0,,N,TSLA,
20190102,10:00:25.363505314,M,0.0,0,0.0,0,R,6299829,0,,N,TSLA,
20190102,10:00:25.410587858,K,303.76,1,303.99,1,R,6300114,2,,N,TSLA,
20190102,10:00:25.410698299,Y,303.75,1,303.96,1,R,6300115,0,,N,TSLA,
20190102,10:00:25.483491697,Y,303.75,1,303.95,1,R,6300277,0,,N,TSLA,
20190102,10:00:26.258813090,Q,303.68,2,303.88,5,R,6301990,0,,N,TSLA,
20190102,10:00:26.259152697,K,303.75,1,303.99,1,R,6301991,2,,N,TSLA,
20190102,10:00:26.259170103,Y,303.75,1,303.93,1,R,6301992,0,,N,TSLA,
20190102,10:00:26.259257943,K,303.74,1,303.99,1,R,6301994,0,,N,TSLA,
20190102,10:00:26.259268447,K,303.7,1,303.99,1,R,6301995,0,,N,TSLA,
20190102,10:00:26.259292194,K,303.71,1,303.99,1,R,6301996,0,,N,TSLA,
