DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_CORR,TR_SEQNUM,TR_ID,TR_SOURCE,TR_RF
20190102,10:00:48.892726859,V,TSLA,,@  I,30,303.77,0,295355,1245,N,
20190102,10:00:48.900130258,P,TSLA,,@F I,14,303.75,0,295356,7277,N,
20190102,10:00:48.900138494,P,TSLA,,@F I,49,303.75,0,295357,7278,N,
20190102,10:00:49.037358895,D,TSLA,,@  I,50,303.7501,0,295366,6696,N,Q
20190102,10:00:49.774547436,P,TSLA,,@  I,30,303.79,0,295419,7279,N,
20190102,10:00:49.945138846,D,TSLA,,@,200,303.8957,0,295438,6697,N,Q
20190102,10:00:50.171099316,Q,TSLA,,@  I,35,303.76,0,295447,15937,N,
20190102,10:00:50.522043530,Q,TSLA,,@F I,8,303.76,0,295477,15938,N,
20190102,10:00:50.522061205,Q,TSLA,,@,102,303.76,0,295478,15939,N,
20190102,10:00:50.522104529,Q,TSLA,,@  I,15,303.76,0,295479,15940,N,
20190102,10:00:50.522587936,K,TSLA,,@  I,4,303.75,0,295480,3405,N,
20190102,10:00:50.720116519,V,TSLA,,@  I,3,303.84,0,295499,1246,N,
20190102,10:00:50.830173724,V,TSLA,,@  I,1,303.84,0,295503,1247,N,
20190102,10:00:51.077930115,V,TSLA,,@  I,66,303.84,0,295516,1248,N,
20190102,10:00:51.077956166,V,TSLA,,@  I,34,303.84,0,295517,1249,N,
20190102,10:00:51.090461273,P,TSLA,,@F,100,303.75,0,295518,7280,N,
20190102,10:00:51.100853915,D,TSLA,,@,100,303.85,0,295525,4143,N,N
20190102,10:00:51.202863989,D,TSLA,,@,750,303.8484,0,295530,4144,N,N
20190102,10:00:51.666410417,Q,TSLA,,@F I,25,303.75,0,295575,15941,N,
20190102,10:00:51.746633753,D,TSLA,,@  I,20,303.903,0,295579,6698,N,Q
20190102,10:00:52.042865736,D,TSLA,,@  I,5,303.75,0,295624,4145,N,N
20190102,10:00:52.342328268,D,TSLA,,@  I,14,303.882,0,295633,6699,N,Q
20190102,10:00:52.538411097,Q,TSLA,,@  I,5,303.76,0,295638,15942,N,
20190102,10:00:53.032972141,D,TSLA,,@  I,40,303.8582,0,295664,4146,N,N
20190102,10:00:53.080440698,K,TSLA,,@  I,20,303.9,0,295671,3406,N,
20190102,10:00:53.173874280,D,TSLA,,@  I,3,303.99,0,295694,4147,N,N
20190102,10:00:53.225485202,J,TSLA,,@  I,4,303.91,0,295702,490,N,
20190102,10:00:53.836303964,D,TSLA,,@,100,303.91,0,295792,6700,N,Q
20190102,10:00:53.836385664,D,TSLA,,@,400,303.9162,0,295793,6701,N,Q
20190102,10:00:53.836778881,D,TSLA,,@  I,18,303.92,0,295794,6702,N,Q
20190102,10:00:53.839339290,D,TSLA,,@,282,303.9162,0,295795,6703,N,Q
20190102,10:00:53.870871145,P,TSLA,,@,100,303.91,0,295802,7281,N,
20190102,10:00:53.935635578,D,TSLA,,@  I,10,303.9162,0,295810,6704,N,Q
20190102,10:00:54.405430838,Q,TSLA,,@F I,3,303.92,0,295870,15943,N,
20190102,10:00:55.117169321,P,TSLA,,@F I,10,303.92,0,296057,7282,N,
20190102,10:00:55.147269698,P,TSLA,,@F I,10,303.91,0,296066,7283,N,
20190102,10:00:55.147318094,P,TSLA,,@F I,3,303.91,0,296067,7284,N,
20190102,10:00:55.148291319,P,TSLA,,@F I,10,303.92,0,296068,7285,N,
20190102,10:00:55.148334131,P,TSLA,,@F I,4,303.92,0,296069,7286,N,
20190102,10:00:55.148379374,P,TSLA,,@F I,6,303.92,0,296070,7287,N,
20190102,10:00:55.245123434,K,TSLA,,@F I,34,303.92,0,296075,3407,N,
20190102,10:00:55.252100258,P,TSLA,,@F I,35,303.92,0,296076,7288,N,
20190102,10:00:55.444207744,Q,TSLA,,@F I,75,303.79,0,296092,15944,N,
20190102,10:00:55.444620632,P,TSLA,,@F,100,303.77,0,296093,7289,N,
20190102,10:00:55.444630421,P,TSLA,,@F I,25,303.77,0,296094,7290,N,
20190102,10:00:55.759520034,D,TSLA,,@  I,6,303.8435,0,296125,6705,N,Q
20190102,10:00:55.769884288,D,TSLA,,@  I,10,303.851,0,296126,4148,N,N
20190102,10:00:55.831381193,D,TSLA,,@,650,303.818,0,296128,6706,N,Q
20190102,10:00:56.020902089,D,TSLA,,@  I,1,303.92,0,296139,4149,N,N
20190102,10:00:56.186131414,D,TSLA,,@  I,3,303.92,0,296203,6707,N,Q
20190102,10:00:56.625184506,D,TSLA,,@  I,10,303.835,0,296284,6708,N,Q
20190102,10:00:56.752175909,D,TSLA,,@  I,60,303.835,0,296331,6709,N,Q
20190102,10:00:57.228893130,D,TSLA,,@  I,35,303.8355,0,296378,4150,N,N
20190102,10:00:57.772893870,D,TSLA,,@  I,5,303.92,0,296391,4151,N,N
20190102,10:00:58.138936062,D,TSLA,,@  I,2,303.92,0,296408,4152,N,N
20190102,10:00:58.563469483,D,TSLA,,@,100,303.8677,0,296471,6710,N,Q
20190102,10:00:59.889515755,D,TSLA,,@  I,10,303.9173,0,296619,6711,N,Q
20190102,10:01:00.427914954,D,TSLA,,@,100,303.88,0,297168,4153,N,N
20190102,10:01:01.548916226,D,TSLA,,@,850,303.8361,0,297278,4154,N,N
20190102,10:01:01.582326677,P,TSLA,,@,100,303.91,0,297281,7291,N,
20190102,10:01:01.924335120,D,TSLA,,@  I,4,303.9162,0,297320,6712,N,Q
20190102,10:01:01.933094319,K,TSLA,,@  I,1,303.82,0,297321,3408,N,
20190102,10:01:02.568688071,D,TSLA,,@  I,10,303.8095,0,297377,6713,N,Q
20190102,10:01:02.805398405,Q,TSLA,,@,100,303.91,0,297397,15945,N,
20190102,10:01:02.805402398,Q,TSLA,,@  I,6,303.91,0,297398,15946,N,
20190102,10:01:02.805488754,J,TSLA,,@,100,303.9,0,297399,491,N,
20190102,10:01:02.806361299,D,TSLA,,@,100,303.91,0,297400,6714,N,Q
20190102,10:01:02.811936930,P,TSLA,,@  I,94,303.91900000000004,0,297401,7292,N,
20190102,10:01:02.817586122,D,TSLA,,@,1600,303.9071,0,297402,4155,N,N
20190102,10:01:02.847324678,P,TSLA,,@  I,21,303.92,0,297408,7293,N,
20190102,10:01:02.847335141,P,TSLA,,@  I,79,303.92,0,297409,7294,N,
20190102,10:01:02.872662663,P,TSLA,,@,100,303.83,0,297410,7295,N,
20190102,10:01:02.948529056,K,TSLA,,@F,100,303.82,0,297412,3409,N,
20190102,10:01:02.983774671,D,TSLA,,@,5000,303.8801,0,297414,6715,N,Q
20190102,10:01:03.190871816,D,TSLA,,@  I,18,303.8599,0,297424,4156,N,N
20190102,10:01:03.330112336,D,TSLA,,@  I,1,303.9035,0,297429,4157,N,N
20190102,10:01:03.760889079,D,TSLA,,@  I,5,303.9,0,297488,6716,N,Q
20190102,10:01:03.763930041,D,TSLA,,@  I,5,303.8802,0,297490,4158,N,N
20190102,10:01:04.061266883,Q,TSLA,,@F I,17,303.91,0,297537,15947,N,
20190102,10:01:04.418059145,Q,TSLA,,@  I,2,303.91,0,297559,15948,N,
20190102,10:01:04.419340494,D,TSLA,,@  I,1,303.9,0,297560,6717,N,Q
20190102,10:01:04.425673692,D,TSLA,,@  I,7,303.92,0,297561,6718,N,Q
20190102,10:01:04.468030952,D,TSLA,,@,100,303.9199,0,297562,6719,N,Q
20190102,10:01:04.471935566,D,TSLA,,@  I,10,303.8655,0,297563,4159,N,N
20190102,10:01:04.500023076,D,TSLA,,@,200,303.81,0,297564,6720,N,Q
20190102,10:01:05.567015404,Q,TSLA,,@  I,14,303.91,0,297623,15949,N,
20190102,10:01:06.153235486,Q,TSLA,,@  I,75,303.82,0,297683,15950,N,
20190102,10:01:06.153686513,B,TSLA,,@F,141,303.81,0,297684,616,N,
20190102,10:01:06.153694390,B,TSLA,,@F I,51,303.81,0,297685,617,N,
20190102,10:01:06.153705936,B,TSLA,,@F I,8,303.81,0,297686,618,N,
20190102,10:01:06.153706741,K,TSLA,,@,100,303.81,0,297687,3410,N,
20190102,10:01:06.154227357,Q,TSLA,,@F,100,303.77,0,297688,15951,N,
20190102,10:01:06.154246095,P,TSLA,,@F,100,303.81,0,297689,7296,N,
20190102,10:01:06.154255880,P,TSLA,,@F I,6,303.81,0,297690,7297,N,
20190102,10:01:06.154375689,P,TSLA,,@F I,51,303.75,0,297691,7298,N,
20190102,10:01:06.154385915,P,TSLA,,@F I,18,303.75,0,297692,7299,N,
20190102,10:01:06.184697774,P,TSLA,,@F,182,303.75,0,297693,7300,N,
20190102,10:01:06.186042791,P,TSLA,,@F,200,303.75,0,297694,7301,N,
20190102,10:01:06.186053438,P,TSLA,,@F,200,303.75,0,297695,7302,N,
20190102,10:01:06.186673634,Q,TSLA,,@F I,25,303.7,0,297696,15952,N,
20190102,10:01:06.186696324,K,TSLA,,@F,100,303.7,0,297697,3411,N,
20190102,10:01:06.186731475,Q,TSLA,,@F,272,303.68,0,297698,15953,N,
20190102,10:01:06.187171672,Q,TSLA,,@  I,3,303.66,0,297699,15954,N,
20190102,10:01:06.187551113,Q,TSLA,,@F,200,303.6,0,297700,15955,N,
20190102,10:01:06.187570796,X,TSLA,,@F,100,303.6,0,297701,269,N,
20190102,10:01:06.187682308,Q,TSLA,,@F I,5,303.6,0,297702,15956,N,
20190102,10:01:06.187686064,Q,TSLA,,@F I,5,303.6,0,297703,15957,N,
20190102,10:01:06.187756767,X,TSLA,,@F I,90,303.6,0,297704,270,N,
20190102,10:01:06.187814290,X,TSLA,,@F I,10,303.6,0,297705,271,N,
20190102,10:01:06.187885143,Q,TSLA,,@F,100,303.55,0,297706,15958,N,
20190102,10:01:06.187902078,Q,TSLA,,@F,250,303.56,0,297707,15959,N,
20190102,10:01:06.188090110,Q,TSLA,,@,100,303.53,0,297708,15960,N,
20190102,10:01:06.188146039,P,TSLA,,@F I,1,303.65,0,297709,7303,N,
20190102,10:01:06.188166654,Q,TSLA,,@F,278,303.52,0,297710,15961,N,
20190102,10:01:06.188176526,Q,TSLA,,@F I,92,303.52,0,297711,15962,N,
20190102,10:01:06.188226178,Q,TSLA,,@  I,30,303.52,0,297712,15963,N,
20190102,10:01:06.188356176,K,TSLA,,@  I,1,303.52,0,297713,3412,N,
20190102,10:01:06.188768128,K,TSLA,,@  I,10,303.51,0,297714,3413,N,
20190102,10:01:06.188776198,K,TSLA,,@  I,20,303.5,0,297715,3414,N,
20190102,10:01:06.188794528,Q,TSLA,,@F I,10,303.52,0,297716,15964,N,
20190102,10:01:06.188881857,Z,TSLA,,@  I,16,303.51,0,297717,2134,N,
20190102,10:01:06.188986414,Q,TSLA,,@F I,15,303.59,0,297718,15965,N,
20190102,10:01:06.188990172,Q,TSLA,,@F I,1,303.6,0,297719,15966,N,
20190102,10:01:06.188993458,Q,TSLA,,@F I,15,303.66,0,297720,15967,N,
20190102,10:01:06.188996969,P,TSLA,,@F I,7,303.67,0,297721,7304,N,
20190102,10:01:06.188997890,Q,TSLA,,@F I,15,303.67,0,297722,15968,N,
20190102,10:01:06.189067631,Z,TSLA,,@F I,10,303.59,0,297723,2135,N,
20190102,10:01:06.189075107,Z,TSLA,,@F I,10,303.66,0,297724,2136,N,
20190102,10:01:06.189080758,Z,TSLA,,@F I,98,303.67,0,297725,2137,N,
20190102,10:01:06.189090293,K,TSLA,,@F I,10,303.59,0,297726,3415,N,
20190102,10:01:06.189097760,K,TSLA,,@F I,10,303.66,0,297727,3416,N,
20190102,10:01:06.189103873,K,TSLA,,@F I,87,303.67,0,297728,3417,N,
20190102,10:01:06.189202213,P,TSLA,,@F,184,303.5,0,297729,7305,N,
20190102,10:01:06.189212464,P,TSLA,,@F I,98,303.5,0,297730,7306,N,
20190102,10:01:06.189223222,P,TSLA,,@F I,2,303.5,0,297731,7307,N,
20190102,10:01:06.189235079,P,TSLA,,@F I,2,303.5,0,297732,7308,N,
20190102,10:01:06.189242356,P,TSLA,,@F I,4,303.5,0,297733,7309,N,
20190102,10:01:06.189289057,Z,TSLA,,@F I,10,303.51,0,297734,2138,N,
20190102,10:01:06.189294513,Z,TSLA,,@F,100,303.51,0,297735,2139,N,
20190102,10:01:06.189299379,Z,TSLA,,@F I,50,303.5,0,297736,2140,N,
20190102,10:01:06.189535780,Q,TSLA,,@F I,24,303.67,0,297737,15969,N,
20190102,10:01:06.189567873,Q,TSLA,,@  I,10,303.55,0,297738,15970,N,
20190102,10:01:06.189599146,Q,TSLA,,@F I,10,303.54,0,297739,15971,N,
20190102,10:01:06.189730181,Q,TSLA,,@F I,10,303.66,0,297740,15972,N,
20190102,10:01:06.189734714,Q,TSLA,,@F I,19,303.67,0,297741,15973,N,
20190102,10:01:06.189795401,Z,TSLA,,@F,100,303.67,0,297742,2141,N,
20190102,10:01:06.189808827,Z,TSLA,,@F I,10,303.68,0,297743,2142,N,
20190102,10:01:06.234307879,P,TSLA,,@  I,43,303.63,0,297753,7310,N,
20190102,10:01:06.234369424,P,TSLA,,@  I,17,303.63,0,297754,7311,N,
20190102,10:01:06.263285300,D,TSLA,,@  I,15,303.51,0,297757,6721,N,Q
20190102,10:01:06.264052956,K,TSLA,,@  I,25,303.58,0,297758,3418,N,
20190102,10:01:06.264065024,Z,TSLA,,@  I,15,303.58,0,297759,2143,N,
20190102,10:01:06.363067884,Q,TSLA,,@  I,10,303.55,0,297765,15974,N,
20190102,10:01:06.665090930,P,TSLA,,@,100,303.52,0,297817,7312,N,
20190102,10:01:06.668227795,D,TSLA,,@,100,303.5102,0,297819,6722,N,Q
20190102,10:01:06.669007778,D,TSLA,,@,100,303.5001,0,297820,6723,N,Q
20190102,10:01:06.792762204,Q,TSLA,,@,100,303.51,0,297827,15975,N,
20190102,10:01:06.792789957,Q,TSLA,,@F I,40,303.51,0,297828,15976,N,
20190102,10:01:06.812949892,D,TSLA,,@,100,303.59,0,297841,4160,N,N
20190102,10:01:06.818628107,D,TSLA,,@,100,303.67,0,297867,6724,N,Q
20190102,10:01:07.159047768,D,TSLA,,@  I,1,303.68,0,297903,4161,N,N
20190102,10:01:07.353730962,Q,TSLA,,@,100,303.51,0,297916,15977,N,
20190102,10:01:07.353787842,Q,TSLA,,@,100,303.51,0,297917,15978,N,
20190102,10:01:07.376852872,Q,TSLA,,@,100,303.51,0,297918,15979,N,
20190102,10:01:07.501913915,Q,TSLA,,@,100,303.51,0,297924,15980,N,
20190102,10:01:07.549470135,Z,TSLA,,@,100,303.67,0,297925,2144,N,
20190102,10:01:07.819493815,P,TSLA,,@  I,6,303.57,0,298016,7313,N,
20190102,10:01:07.819556963,P,TSLA,,@  I,49,303.57,0,298017,7314,N,
20190102,10:01:08.023207396,P,TSLA,,@F I,50,303.61,0,298052,7315,N,
20190102,10:01:08.023572504,J,TSLA,,@F,100,303.5,0,298053,492,N,
20190102,10:01:08.023574625,Y,TSLA,,@F,100,303.5,0,298054,723,N,
20190102,10:01:08.023983254,N,TSLA,,@F I,50,303.5,0,298055,215,N,
20190102,10:01:08.024084780,Q,TSLA,,@  I,50,303.5,0,298056,15981,N,
20190102,10:01:08.024088777,Q,TSLA,,@  I,2,303.5,0,298057,15982,N,
20190102,10:01:08.024092692,Q,TSLA,,@  I,1,303.5,0,298058,15983,N,
20190102,10:01:08.024096496,Q,TSLA,,@  I,1,303.5,0,298059,15984,N,
20190102,10:01:08.024100613,Q,TSLA,,@  I,5,303.5,0,298060,15985,N,
20190102,10:01:08.024104446,Q,TSLA,,@  I,10,303.5,0,298061,15986,N,
20190102,10:01:08.024108216,Q,TSLA,,@,100,303.5,0,298062,15987,N,
20190102,10:01:08.142791103,D,TSLA,,@  I,5,303.6699,0,298072,6725,N,Q
20190102,10:01:08.148959533,D,TSLA,,@  I,1,303.67,0,298073,4162,N,N
20190102,10:01:08.544386954,J,TSLA,,@  I,10,303.61,0,298093,493,N,
20190102,10:01:08.568832958,Z,TSLA,,@,100,303.63,0,298097,2145,N,
20190102,10:01:08.568839092,Z,TSLA,,@  I,99,303.65,0,298098,2146,N,
20190102,10:01:08.841122272,Y,TSLA,,@,100,303.52,0,298221,724,N,
20190102,10:01:08.842675047,D,TSLA,,@,100,303.501,0,298222,6726,N,Q
20190102,10:01:08.851219844,D,TSLA,,@  I,10,303.6699,0,298223,6727,N,Q
20190102,10:01:08.955995586,Q,TSLA,,@  I,1,303.5,0,298232,15988,N,
20190102,10:01:09.156693064,Q,TSLA,,@,100,303.5,0,298308,15989,N,
20190102,10:01:09.497172217,D,TSLA,,@  I,2,303.585,0,298549,6728,N,Q
20190102,10:01:09.514110432,Q,TSLA,,@  I,14,303.59,0,298564,15990,N,
20190102,10:01:09.523846373,B,TSLA,,@  I,95,303.5,0,298569,619,N,
20190102,10:01:09.523873925,B,TSLA,,@F I,5,303.5,0,298570,620,N,
20190102,10:01:09.524403521,P,TSLA,,@  I,95,303.5,0,298571,7316,N,
20190102,10:01:09.532694412,Z,TSLA,,@,100,303.51,0,298574,2147,N,
20190102,10:01:09.577776611,D,TSLA,,@  I,15,303.5001,0,298613,6729,N,Q
20190102,10:01:10.034385178,D,TSLA,,@  I,23,303.5092,0,298722,4163,N,N
20190102,10:01:10.074017028,Y,TSLA,,@  I,50,303.505,0,298725,725,N,
20190102,10:01:10.279273305,D,TSLA,,@  I,4,303.5085,0,298764,6730,N,Q
20190102,10:01:10.333240911,D,TSLA,,@  I,15,303.5096,0,298772,6731,N,Q
20190102,10:01:10.334529856,D,TSLA,,@  I,15,303.51,0,298773,6732,N,Q
20190102,10:01:10.441729227,Q,TSLA,,@F,100,303.51,0,298784,15991,N,
20190102,10:01:10.441777789,Q,TSLA,,@  I,29,303.51,0,298785,15992,N,
20190102,10:01:10.683659855,D,TSLA,,@,100,303.5,0,298810,6733,N,Q
20190102,10:01:10.685994342,D,TSLA,,@,100,303.5,0,298812,6734,N,Q
20190102,10:01:11.049399560,P,TSLA,,@F,100,303.5,0,298852,7317,N,
20190102,10:01:11.238213683,D,TSLA,,@,100,303.5,0,298925,6735,N,Q
20190102,10:01:11.238914497,D,TSLA,,@,100,303.5,0,298926,6736,N,Q
20190102,10:01:11.240214714,P,TSLA,,@F I,5,303.5,0,298927,7318,N,
20190102,10:01:11.240223359,P,TSLA,,@F I,44,303.5,0,298928,7319,N,
20190102,10:01:11.240233996,P,TSLA,,@F I,44,303.5,0,298929,7320,N,
20190102,10:01:11.240244415,P,TSLA,,@F,200,303.5,0,298930,7321,N,
20190102,10:01:11.240254309,P,TSLA,,@F,507,303.5,0,298931,7322,N,
20190102,10:01:11.241122000,P,TSLA,,@F,200,303.5,0,298932,7323,N,
20190102,10:01:11.427801923,D,TSLA,,@  I,2,303.51,0,298950,6737,N,Q
20190102,10:01:11.780230226,P,TSLA,,@F,100,303.5,0,298959,7324,N,
20190102,10:01:11.912476549,Q,TSLA,,@,100,303.5,0,298966,15993,N,
20190102,10:01:12.164040433,Q,TSLA,,@,100,303.5,0,299016,15994,N,
20190102,10:01:12.242282509,D,TSLA,,@  I,50,303.5001,0,299019,6738,N,Q
20190102,10:01:12.262114052,D,TSLA,,@  I,2,303.5,0,299021,6739,N,Q
20190102,10:01:12.310248294,P,TSLA,,@F,100,303.5,0,299022,7325,N,
20190102,10:01:12.603044191,D,TSLA,,@  I,10,303.505,0,299124,6740,N,Q
20190102,10:01:12.864138076,D,TSLA,,@,300,303.5099,0,299238,6741,N,Q
20190102,10:01:13.081650352,D,TSLA,,@,100,303.5,0,299293,6742,N,Q
20190102,10:01:13.181543162,P,TSLA,,@F I,80,303.5,0,299331,7326,N,
20190102,10:01:13.182176204,P,TSLA,,@F,100,303.5,0,299332,7327,N,
20190102,10:01:13.292250328,Q,TSLA,,@F,100,303.51,0,299367,15995,N,
20190102,10:01:13.292253069,Q,TSLA,,@F,200,303.51,0,299368,15996,N,
20190102,10:01:13.292257326,Q,TSLA,,@F,100,303.51,0,299369,15997,N,
20190102,10:01:13.292356712,K,TSLA,,@F,100,303.51,0,299370,3419,N,
20190102,10:01:13.292387024,Q,TSLA,,@F,100,303.51,0,299371,15998,N,
20190102,10:01:13.292590428,K,TSLA,,@F,200,303.51,0,299372,3420,N,
20190102,10:01:13.292832046,P,TSLA,,@F I,50,303.51,0,299373,7328,N,
20190102,10:01:13.292849783,P,TSLA,,@F I,21,303.51,0,299374,7329,N,
20190102,10:01:13.292860207,P,TSLA,,@F I,29,303.51,0,299375,7330,N,
20190102,10:01:13.321942814,Q,TSLA,,@,100,303.5,0,299380,15999,N,
20190102,10:01:13.487242631,D,TSLA,,@  I,50,303.505,0,299436,4164,N,N
20190102,10:01:13.827390473,D,TSLA,,@  I,21,303.51,0,299474,6743,N,Q
20190102,10:01:13.934635253,D,TSLA,,@  I,1,303.5099,0,299519,6744,N,Q
20190102,10:01:14.011713300,D,TSLA,,@  I,2,303.5099,0,299529,6745,N,Q
20190102,10:01:14.029992985,D,TSLA,,@  I,23,303.5099,0,299530,4165,N,N
20190102,10:01:14.082000418,P,TSLA,,@F I,20,303.5,0,299552,7331,N,
20190102,10:01:14.082009493,P,TSLA,,@F,180,303.5,0,299553,7332,N,
20190102,10:01:14.082099153,P,TSLA,,@F I,20,303.5,0,299554,7333,N,
20190102,10:01:14.082109317,P,TSLA,,@F,200,303.5,0,299555,7334,N,
20190102,10:01:14.333018260,P,TSLA,,@F,200,303.5,0,299670,7335,N,
20190102,10:01:14.333093647,P,TSLA,,@F,200,303.5,0,299671,7336,N,
20190102,10:01:14.333113634,P,TSLA,,@F,129,303.5,0,299672,7337,N,
20190102,10:01:14.333367349,Q,TSLA,,@,200,303.42,0,299673,16000,N,
20190102,10:01:14.333393233,Q,TSLA,,@F I,12,303.41,0,299674,16001,N,
20190102,10:01:14.333404254,Q,TSLA,,@F I,40,303.4,0,299675,16002,N,
20190102,10:01:14.333421128,Q,TSLA,,@F I,3,303.36,0,299676,16003,N,
20190102,10:01:14.334007261,P,TSLA,,@F,100,303.4,0,299677,7338,N,
20190102,10:01:14.334333570,Q,TSLA,,@F,100,303.3,0,299678,16004,N,
20190102,10:01:14.334337662,Q,TSLA,,@F I,1,303.3,0,299679,16005,N,
20190102,10:01:14.334371350,Q,TSLA,,@F I,2,303.26,0,299680,16006,N,
20190102,10:01:14.334376874,Q,TSLA,,@F I,1,303.26,0,299681,16007,N,
20190102,10:01:14.334402263,Q,TSLA,,@F,113,303.25,0,299682,16008,N,
20190102,10:01:14.334419194,Q,TSLA,,@F I,4,303.25,0,299683,16009,N,
20190102,10:01:14.334627929,P,TSLA,,@,100,303.3,0,299684,7339,N,
20190102,10:01:14.334742038,Y,TSLA,,@F I,16,303.26,0,299685,726,N,
20190102,10:01:14.334774051,Z,TSLA,,@F I,16,303.27,0,299686,2148,N,
20190102,10:01:14.334791624,Z,TSLA,,@F,100,303.26,0,299687,2149,N,
20190102,10:01:14.334836122,Q,TSLA,,@F I,16,303.25,0,299688,16010,N,
20190102,10:01:14.334847414,Q,TSLA,,@F I,16,303.25,0,299689,16011,N,
20190102,10:01:14.334953820,D,TSLA,,@,100,303.42,0,299690,6746,N,Q
20190102,10:01:14.335086479,Q,TSLA,,@F,100,303.25,0,299691,16012,N,
20190102,10:01:14.335613866,Q,TSLA,,@F I,17,303.25,0,299692,16013,N,
20190102,10:01:14.335634649,D,TSLA,,@  I,10,303.43,0,299693,6747,N,Q
20190102,10:01:14.335639939,Q,TSLA,,@F,293,303.25,0,299694,16014,N,
20190102,10:01:14.335931846,Q,TSLA,,@,349,303.26,0,299695,16015,N,
20190102,10:01:14.336354588,Q,TSLA,,@F,116,303.25,0,299696,16016,N,
20190102,10:01:14.336864141,D,TSLA,,@,100,303.43,0,299697,6748,N,Q
20190102,10:01:14.337284221,Q,TSLA,,@F,116,303.25,0,299698,16017,N,
20190102,10:01:14.337405272,Q,TSLA,,@F I,68,303.25,0,299699,16018,N,
20190102,10:01:14.346798595,Q,TSLA,,@  I,40,303.26,0,299700,16019,N,
20190102,10:01:14.346824645,Q,TSLA,,@F I,38,303.25,0,299701,16020,N,
20190102,10:01:14.358982169,D,TSLA,,@  I,1,303.26,0,299704,6749,N,Q
20190102,10:01:14.403829479,D,TSLA,,@  I,50,303.25,0,299714,6750,N,Q
20190102,10:01:14.673179091,Q,TSLA,,@F,167,303.25,0,299804,16021,N,
20190102,10:01:14.673205590,Z,TSLA,,@,100,303.25,0,299805,2150,N,
20190102,10:01:14.748004607,D,TSLA,,@,300,303.2554,0,299833,4166,N,N
20190102,10:01:14.780128519,D,TSLA,,@  I,5,303.2546,0,299836,6751,N,Q
20190102,10:01:14.783894420,D,TSLA,,@,145,303.2546,0,299837,6752,N,Q
20190102,10:01:14.784314137,Q,TSLA,,@F,1300,303.25,0,299838,16022,N,
20190102,10:01:14.784474866,Q,TSLA,,@  I,36,303.25,0,299839,16023,N,
20190102,10:01:14.788038455,D,TSLA,,@  I,77,303.19,0,299840,6753,N,Q
20190102,10:01:14.869140530,D,TSLA,,@,200,303.185,0,299851,4167,N,N
20190102,10:01:15.022148463,Z,TSLA,,@,100,303.18,0,299884,2151,N,
20190102,10:01:15.052000114,D,TSLA,,@,300,303.1849,0,299903,4168,N,N
20190102,10:01:15.333580648,Q,TSLA,,@F,282,303.19,0,299940,16024,N,
20190102,10:01:15.333611082,Q,TSLA,,@F I,18,303.19,0,299941,16025,N,
20190102,10:01:15.333614208,Q,TSLA,,@F,250,303.19,0,299942,16026,N,
20190102,10:01:15.333617977,Q,TSLA,,@F,250,303.19,0,299943,16027,N,
20190102,10:01:15.333621968,Q,TSLA,,@F,100,303.19,0,299944,16028,N,
20190102,10:01:15.333754778,Q,TSLA,,@  I,95,303.19,0,299945,16029,N,
20190102,10:01:15.333798102,Q,TSLA,,@F I,5,303.19,0,299946,16030,N,
20190102,10:01:15.334646040,Q,TSLA,,@F,282,303.22,0,299947,16031,N,
20190102,10:01:15.334653243,Q,TSLA,,@F,218,303.22,0,299948,16032,N,
20190102,10:01:15.335093349,Q,TSLA,,@F I,2,303.25,0,299949,16033,N,
20190102,10:01:15.335499687,Q,TSLA,,@F,282,303.25,0,299950,16034,N,
20190102,10:01:15.338006342,Q,TSLA,,@F I,42,303.25,0,299956,16035,N,
20190102,10:01:15.338029883,Q,TSLA,,@F,285,303.25,0,299957,16036,N,
20190102,10:01:15.433790049,Q,TSLA,,@F,100,303.19,0,299971,16037,N,
20190102,10:01:15.433793317,Q,TSLA,,@F,400,303.18,0,299972,16038,N,
20190102,10:01:15.433855675,Q,TSLA,,@,200,303.18,0,299973,16039,N,
20190102,10:01:15.433858590,Q,TSLA,,@  I,20,303.18,0,299974,16040,N,
20190102,10:01:15.434118950,Z,TSLA,,@  I,88,303.19,0,299975,2152,N,
20190102,10:01:15.434141506,K,TSLA,,@  I,88,303.19,0,299976,3421,N,
20190102,10:01:15.434158894,K,TSLA,,@F I,12,303.19,0,299977,3422,N,
20190102,10:01:15.434177021,K,TSLA,,@F I,42,303.18,0,299978,3423,N,
20190102,10:01:15.434197891,Z,TSLA,,@  I,8,303.19,0,299979,2153,N,
20190102,10:01:15.434260371,Z,TSLA,,@  I,2,303.19,0,299980,2154,N,
20190102,10:01:15.434368222,P,TSLA,,@  I,25,303.2,0,299981,7340,N,
20190102,10:01:15.434378576,P,TSLA,,@F I,29,303.2,0,299982,7341,N,
20190102,10:01:15.639161627,D,TSLA,,@  I,24,303.11,0,300004,6754,N,Q
20190102,10:01:15.729464929,Z,TSLA,,@F,100,303.11,0,300019,2155,N,
20190102,10:01:15.729505513,Q,TSLA,,@  I,30,303.19,0,300020,16041,N,
20190102,10:01:15.729728525,K,TSLA,,@  I,20,303.19,0,300021,3424,N,
20190102,10:01:15.729759798,Q,TSLA,,@F I,2,303.19,0,300022,16042,N,
